Name,Contig id,Gene symbol,molecule_type
ERR5205867,NODE_24_length_16096_cov_21.539567,qacEdelta1,plasmid
ERR5205867,NODE_24_length_16096_cov_21.539567,dfrA7,plasmid
ERR5205867,NODE_24_length_16096_cov_21.539567,aac(6')-Ib3,plasmid
ERR5205867,NODE_24_length_16096_cov_21.539567,blaGES-35,plasmid
ERR5205867,NODE_35_length_2795_cov_25.275593,blaOXA-23,plasmid
ERR5205867,NODE_3_length_445406_cov_22.264671,blaOXA-65,chromosome
ERR5205867,NODE_4_length_354080_cov_26.809600,blaADC-117,chromosome
ERR5205868,NODE_1_length_326368_cov_23.131358,blaOXA-66,chromosome
ERR5205868,NODE_20_length_75949_cov_25.728649,tet(B),chromosome
ERR5205868,NODE_20_length_75949_cov_25.728649,aph(6)-Id,chromosome
ERR5205868,NODE_20_length_75949_cov_25.728649,aph(3'')-Ib,chromosome
ERR5205868,NODE_48_length_9413_cov_24.695083,blaADC-30,chromosome
ERR5205868,NODE_51_length_8317_cov_21.117182,aadA1,plasmid
ERR5205868,NODE_51_length_8317_cov_21.117182,qacEdelta1,plasmid
ERR5205868,NODE_51_length_8317_cov_21.117182,sul1,plasmid
ERR5205868,NODE_65_length_3674_cov_18.665455,ble,plasmid
ERR5205868,NODE_65_length_3674_cov_18.665455,blaNDM-1,plasmid
ERR5205868,NODE_6_length_168736_cov_25.455576,ant(3'')-IIa,chromosome
ERR5205868,NODE_74_length_2485_cov_22.471500,blaTEM-1,plasmid
ERR5205868,NODE_76_length_2230_cov_26.065228,aacA16,plasmid
ERR5205868,NODE_85_length_1450_cov_41.864545,aph(3')-Ia,plasmid
ERR5205868,NODE_87_length_1359_cov_41.550794,sul2,plasmid
ERR5205868,NODE_95_length_1119_cov_25.200980,aph(3')-VI,plasmid
ERR5205868,NODE_1_length_326368_cov_23.131358,blaOXA-66,chromosome
ERR5205868,NODE_20_length_75949_cov_25.728649,tet(B),chromosome
ERR5205868,NODE_20_length_75949_cov_25.728649,aph(6)-Id,chromosome
ERR5205868,NODE_20_length_75949_cov_25.728649,aph(3'')-Ib,chromosome
ERR5205868,NODE_48_length_9413_cov_24.695083,blaADC-30,chromosome
ERR5205868,NODE_51_length_8317_cov_21.117182,aadA1,plasmid
ERR5205868,NODE_51_length_8317_cov_21.117182,qacEdelta1,plasmid
ERR5205868,NODE_51_length_8317_cov_21.117182,sul1,plasmid
ERR5205868,NODE_65_length_3674_cov_18.665455,ble,plasmid
ERR5205868,NODE_65_length_3674_cov_18.665455,blaNDM-1,plasmid
ERR5205868,NODE_6_length_168736_cov_25.455576,ant(3'')-IIa,chromosome
ERR5205868,NODE_74_length_2485_cov_22.471500,blaTEM-1,plasmid
ERR5205868,NODE_76_length_2230_cov_26.065228,aacA16,plasmid
ERR5205868,NODE_85_length_1450_cov_41.864545,aph(3')-Ia,plasmid
ERR5205868,NODE_87_length_1359_cov_41.550794,sul2,plasmid
ERR5205868,NODE_95_length_1119_cov_25.200980,aph(3')-VI,plasmid
ERR5205869,NODE_13_length_126135_cov_39.958734,ant(3'')-IIa,chromosome
ERR5205869,NODE_16_length_97209_cov_34.573772,blaADC-73,chromosome
ERR5205869,NODE_21_length_67844_cov_38.967038,aph(3'')-Ib,chromosome
ERR5205869,NODE_21_length_67844_cov_38.967038,aph(6)-Id,chromosome
ERR5205869,NODE_21_length_67844_cov_38.967038,tet(B),chromosome
ERR5205869,NODE_26_length_47697_cov_28.798920,blaOXA-66,chromosome
ERR5205869,NODE_35_length_17629_cov_32.770793,mph(E),plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,msr(E),plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,armA,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,sul1,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,qacEdelta1,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,aadA1,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,catB8,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,aac(6')-Ib',plasmid
ERR5205869,NODE_46_length_2643_cov_65.900550,blaOXA-23,plasmid
ERR5205869,NODE_48_length_1772_cov_32.413030,blaTEM-1,chromosome
ERR5205869,NODE_60_length_616_cov_65.253385,aph(3')-Ia,chromosome
ERR5205869,NODE_13_length_126135_cov_39.958734,ant(3'')-IIa,chromosome
ERR5205869,NODE_16_length_97209_cov_34.573772,blaADC-73,chromosome
ERR5205869,NODE_21_length_67844_cov_38.967038,aph(3'')-Ib,chromosome
ERR5205869,NODE_21_length_67844_cov_38.967038,aph(6)-Id,chromosome
ERR5205869,NODE_21_length_67844_cov_38.967038,tet(B),chromosome
ERR5205869,NODE_26_length_47697_cov_28.798920,blaOXA-66,chromosome
ERR5205869,NODE_35_length_17629_cov_32.770793,mph(E),plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,msr(E),plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,armA,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,sul1,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,qacEdelta1,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,aadA1,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,catB8,plasmid
ERR5205869,NODE_35_length_17629_cov_32.770793,aac(6')-Ib',plasmid
ERR5205869,NODE_46_length_2643_cov_65.900550,blaOXA-23,plasmid
ERR5205869,NODE_48_length_1772_cov_32.413030,blaTEM-1,chromosome
ERR5205869,NODE_60_length_616_cov_65.253385,aph(3')-Ia,chromosome
ERR5205871,NODE_11_length_131116_cov_11.044422,blaADC-82,chromosome
ERR5205871,NODE_18_length_86488_cov_13.537152,ant(3'')-IIa,chromosome
ERR5205871,NODE_21_length_67844_cov_13.305587,tet(B),chromosome
ERR5205871,NODE_21_length_67844_cov_13.305587,aph(6)-Id,chromosome
ERR5205871,NODE_21_length_67844_cov_13.305587,aph(3'')-Ib,chromosome
ERR5205871,NODE_41_length_13155_cov_9.820159,mph(E),plasmid
ERR5205871,NODE_41_length_13155_cov_9.820159,msr(E),plasmid
ERR5205871,NODE_41_length_13155_cov_9.820159,armA,plasmid
ERR5205871,NODE_44_length_2643_cov_33.141509,blaOXA-23,plasmid
ERR5205871,NODE_45_length_2454_cov_14.252654,dfrA7,plasmid
ERR5205871,NODE_45_length_2454_cov_14.252654,aac(6')-Ib3,plasmid
ERR5205871,NODE_45_length_2454_cov_14.252654,blaGES-35,plasmid
ERR5205871,NODE_47_length_1832_cov_9.302366,aadA1,plasmid
ERR5205871,NODE_47_length_1832_cov_9.302366,catB8,plasmid
ERR5205871,NODE_49_length_1316_cov_13.708299,sul1,plasmid
ERR5205871,NODE_49_length_1316_cov_13.708299,qacEdelta1,plasmid
ERR5205871,NODE_4_length_210457_cov_9.380290,blaOXA-66,chromosome
ERR5205871,NODE_51_length_1128_cov_11.579203,aph(3')-Ia,plasmid
ERR5205871,NODE_52_length_1094_cov_14.931658,aph(3')-VIa,plasmid
ERR5205871,NODE_11_length_131116_cov_11.044422,blaADC-82,chromosome
ERR5205871,NODE_18_length_86488_cov_13.537152,ant(3'')-IIa,chromosome
ERR5205871,NODE_21_length_67844_cov_13.305587,tet(B),chromosome
ERR5205871,NODE_21_length_67844_cov_13.305587,aph(6)-Id,chromosome
ERR5205871,NODE_21_length_67844_cov_13.305587,aph(3'')-Ib,chromosome
ERR5205871,NODE_41_length_13155_cov_9.820159,mph(E),plasmid
ERR5205871,NODE_41_length_13155_cov_9.820159,msr(E),plasmid
ERR5205871,NODE_41_length_13155_cov_9.820159,armA,plasmid
ERR5205871,NODE_44_length_2643_cov_33.141509,blaOXA-23,plasmid
ERR5205871,NODE_45_length_2454_cov_14.252654,dfrA7,plasmid
ERR5205871,NODE_45_length_2454_cov_14.252654,aac(6')-Ib3,plasmid
ERR5205871,NODE_45_length_2454_cov_14.252654,blaGES-35,plasmid
ERR5205871,NODE_47_length_1832_cov_9.302366,aadA1,plasmid
ERR5205871,NODE_47_length_1832_cov_9.302366,catB8,plasmid
ERR5205871,NODE_49_length_1316_cov_13.708299,sul1,plasmid
ERR5205871,NODE_49_length_1316_cov_13.708299,qacEdelta1,plasmid
ERR5205871,NODE_4_length_210457_cov_9.380290,blaOXA-66,chromosome
ERR5205871,NODE_51_length_1128_cov_11.579203,aph(3')-Ia,plasmid
ERR5205871,NODE_52_length_1094_cov_14.931658,aph(3')-VIa,plasmid
ERR6938061,NODE_11_length_180492_cov_12.278143,blaOXA-104,chromosome
ERR6938061,NODE_18_length_87394_cov_23.670542,ant(3'')-IIa,chromosome
ERR6938061,NODE_26_length_34111_cov_18.328266,aph(3'')-Ib,plasmid
ERR6938061,NODE_26_length_34111_cov_18.328266,aph(6)-Id,plasmid
ERR6938061,NODE_26_length_34111_cov_18.328266,dfrA45,plasmid
ERR6938061,NODE_26_length_34111_cov_18.328266,sul2,plasmid
ERR6938061,NODE_34_length_8108_cov_23.107754,ble,chromosome
ERR6938061,NODE_34_length_8108_cov_23.107754,blaNDM-1,chromosome
ERR6938061,NODE_37_length_7698_cov_16.801553,sul1,plasmid
ERR6938061,NODE_37_length_7698_cov_16.801553,qacEdelta1,plasmid
ERR6938061,NODE_37_length_7698_cov_16.801553,cmlA5,plasmid
ERR6938061,NODE_37_length_7698_cov_16.801553,arr-2,plasmid
ERR6938061,NODE_39_length_7636_cov_17.418867,armA,plasmid
ERR6938061,NODE_39_length_7636_cov_17.418867,msr(E),plasmid
ERR6938061,NODE_39_length_7636_cov_17.418867,mph(E),plasmid
ERR6938061,NODE_3_length_304402_cov_17.466693,blaADC-26,chromosome
ERR6938061,NODE_43_length_5259_cov_124.580814,aph(3')-VIa,plasmid
ERR6938061,NODE_46_length_2641_cov_41.754524,blaOXA-23,plasmid
ERR6938061,NODE_6_length_234370_cov_24.279125,fos,chromosome
ERR6938061,NODE_11_length_180492_cov_12.278143,blaOXA-104,chromosome
ERR6938061,NODE_18_length_87394_cov_23.670542,ant(3'')-IIa,chromosome
ERR6938061,NODE_26_length_34111_cov_18.328266,aph(3'')-Ib,plasmid
ERR6938061,NODE_26_length_34111_cov_18.328266,aph(6)-Id,plasmid
ERR6938061,NODE_26_length_34111_cov_18.328266,dfrA45,plasmid
ERR6938061,NODE_26_length_34111_cov_18.328266,sul2,plasmid
ERR6938061,NODE_34_length_8108_cov_23.107754,ble,chromosome
ERR6938061,NODE_34_length_8108_cov_23.107754,blaNDM-1,chromosome
ERR6938061,NODE_37_length_7698_cov_16.801553,sul1,plasmid
ERR6938061,NODE_37_length_7698_cov_16.801553,qacEdelta1,plasmid
ERR6938061,NODE_37_length_7698_cov_16.801553,cmlA5,plasmid
ERR6938061,NODE_37_length_7698_cov_16.801553,arr-2,plasmid
ERR6938061,NODE_39_length_7636_cov_17.418867,armA,plasmid
ERR6938061,NODE_39_length_7636_cov_17.418867,msr(E),plasmid
ERR6938061,NODE_39_length_7636_cov_17.418867,mph(E),plasmid
ERR6938061,NODE_3_length_304402_cov_17.466693,blaADC-26,chromosome
ERR6938061,NODE_43_length_5259_cov_124.580814,aph(3')-VIa,plasmid
ERR6938061,NODE_46_length_2641_cov_41.754524,blaOXA-23,plasmid
ERR6938061,NODE_6_length_234370_cov_24.279125,fos,chromosome
ERR6938074,NODE_26_length_43804_cov_26.257179,ant(3'')-IIa,chromosome
ERR6938074,NODE_57_length_22992_cov_16.490456,blaOXA-65,plasmid
ERR6938074,NODE_7_length_102907_cov_18.638919,blaADC-32,chromosome
ERR6938074,NODE_26_length_43804_cov_26.257179,ant(3'')-IIa,chromosome
ERR6938074,NODE_57_length_22992_cov_16.490456,blaOXA-65,plasmid
ERR6938074,NODE_7_length_102907_cov_18.638919,blaADC-32,chromosome
ERR6938077,NODE_1_length_436281_cov_14.952706,blaOXA-69,chromosome
ERR6938077,NODE_22_length_59141_cov_25.963247,ant(3'')-IIa,chromosome
ERR6938077,NODE_29_length_40664_cov_18.525749,blaADC-78,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,sul1,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,aac(3)-Ia,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,aadA1,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,qacEdelta1,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,sul1,chromosome
ERR6938077,NODE_48_length_2640_cov_14.690673,blaOXA-23,plasmid
ERR6938077,NODE_53_length_1095_cov_19.610442,aph(3')-VIa,plasmid
ERR6938077,NODE_1_length_436281_cov_14.952706,blaOXA-69,chromosome
ERR6938077,NODE_22_length_59141_cov_25.963247,ant(3'')-IIa,chromosome
ERR6938077,NODE_29_length_40664_cov_18.525749,blaADC-78,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,sul1,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,aac(3)-Ia,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,aadA1,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,qacEdelta1,chromosome
ERR6938077,NODE_35_length_15168_cov_31.326631,sul1,chromosome
ERR6938077,NODE_48_length_2640_cov_14.690673,blaOXA-23,plasmid
ERR6938077,NODE_53_length_1095_cov_19.610442,aph(3')-VIa,plasmid
ERR6938084,NODE_11_length_162449_cov_26.719064,ant(3'')-IIa,chromosome
ERR6938084,NODE_13_length_102495_cov_21.414108,blaADC-169,chromosome
ERR6938084,NODE_15_length_57408_cov_47.529446,dfrA20,chromosome
ERR6938084,NODE_1_length_651903_cov_18.782626,blaOXA-402,chromosome
ERR6938084,NODE_21_length_14368_cov_50.509706,aph(3')-Ia,plasmid
ERR6938084,NODE_21_length_14368_cov_50.509706,ant(2'')-Ia,plasmid
ERR6938084,NODE_21_length_14368_cov_50.509706,blaOXA-420,plasmid
ERR6938084,NODE_21_length_14368_cov_50.509706,mph(E),plasmid
ERR6938084,NODE_21_length_14368_cov_50.509706,msr(E),plasmid
ERR6938084,NODE_32_length_1478_cov_79.336476,aph(6)-Id,plasmid
ERR6938084,NODE_32_length_1478_cov_79.336476,aph(3'')-Ib,plasmid
ERR6938084,NODE_37_length_1090_cov_96.057518,tet(39),chromosome
ERR6938084,NODE_40_length_921_cov_98.843066,sul2,chromosome
ERR6938084,NODE_11_length_162449_cov_26.719064,ant(3'')-IIa,chromosome
ERR6938084,NODE_13_length_102495_cov_21.414108,blaADC-169,chromosome
ERR6938084,NODE_15_length_57408_cov_47.529446,dfrA20,chromosome
ERR6938084,NODE_1_length_651903_cov_18.782626,blaOXA-402,chromosome
ERR6938084,NODE_21_length_14368_cov_50.509706,aph(3')-Ia,plasmid
ERR6938084,NODE_21_length_14368_cov_50.509706,ant(2'')-Ia,plasmid
ERR6938084,NODE_21_length_14368_cov_50.509706,blaOXA-420,plasmid
ERR6938084,NODE_21_length_14368_cov_50.509706,mph(E),plasmid
ERR6938084,NODE_21_length_14368_cov_50.509706,msr(E),plasmid
ERR6938084,NODE_32_length_1478_cov_79.336476,aph(6)-Id,plasmid
ERR6938084,NODE_32_length_1478_cov_79.336476,aph(3'')-Ib,plasmid
ERR6938084,NODE_37_length_1090_cov_96.057518,tet(39),chromosome
ERR6938084,NODE_40_length_921_cov_98.843066,sul2,chromosome
ERR6938087,NODE_10_length_162098_cov_20.485528,ant(3'')-IIa,chromosome
ERR6938087,NODE_15_length_113466_cov_20.037736,sul2,plasmid
ERR6938087,NODE_16_length_95828_cov_11.816586,blaOXA-91,plasmid
ERR6938087,NODE_31_length_6177_cov_93.139355,ant(2'')-Ia,plasmid
ERR6938087,NODE_36_length_2180_cov_12.308506,blaCARB-16,chromosome
ERR6938087,NODE_37_length_2064_cov_60.429008,tet(39),plasmid
ERR6938087,NODE_41_length_705_cov_17.597360,blaADC,chromosome
ERR6938087,NODE_9_length_190915_cov_14.093488,blaADC-52,chromosome
ERR6938087,NODE_10_length_162098_cov_20.485528,ant(3'')-IIa,chromosome
ERR6938087,NODE_15_length_113466_cov_20.037736,sul2,plasmid
ERR6938087,NODE_16_length_95828_cov_11.816586,blaOXA-91,plasmid
ERR6938087,NODE_31_length_6177_cov_93.139355,ant(2'')-Ia,plasmid
ERR6938087,NODE_36_length_2180_cov_12.308506,blaCARB-16,chromosome
ERR6938087,NODE_37_length_2064_cov_60.429008,tet(39),plasmid
ERR6938087,NODE_41_length_705_cov_17.597360,blaADC,chromosome
ERR6938087,NODE_9_length_190915_cov_14.093488,blaADC-52,chromosome
ERR6938090,NODE_11_length_180492_cov_12.449685,blaOXA-104,chromosome
ERR6938090,NODE_18_length_87394_cov_19.223896,ant(3'')-IIa,chromosome
ERR6938090,NODE_26_length_34111_cov_19.789515,aph(3'')-Ib,plasmid
ERR6938090,NODE_26_length_34111_cov_19.789515,aph(6)-Id,plasmid
ERR6938090,NODE_26_length_34111_cov_19.789515,dfrA45,plasmid
ERR6938090,NODE_26_length_34111_cov_19.789515,sul2,plasmid
ERR6938090,NODE_34_length_8108_cov_18.787239,blaNDM-1,chromosome
ERR6938090,NODE_34_length_8108_cov_18.787239,ble,chromosome
ERR6938090,NODE_37_length_7698_cov_17.243058,sul1,plasmid
ERR6938090,NODE_37_length_7698_cov_17.243058,qacEdelta1,plasmid
ERR6938090,NODE_37_length_7698_cov_17.243058,cmlA5,plasmid
ERR6938090,NODE_37_length_7698_cov_17.243058,arr-2,plasmid
ERR6938090,NODE_39_length_7636_cov_19.232321,mph(E),plasmid
ERR6938090,NODE_39_length_7636_cov_19.232321,msr(E),plasmid
ERR6938090,NODE_39_length_7636_cov_19.232321,armA,plasmid
ERR6938090,NODE_3_length_304402_cov_15.181323,blaADC-26,chromosome
ERR6938090,NODE_43_length_5259_cov_166.005039,aph(3')-VIa,plasmid
ERR6938090,NODE_46_length_2641_cov_52.179780,blaOXA-23,plasmid
ERR6938090,NODE_6_length_234370_cov_19.589655,fos,chromosome
ERR6938090,NODE_11_length_180492_cov_12.449685,blaOXA-104,chromosome
ERR6938090,NODE_18_length_87394_cov_19.223896,ant(3'')-IIa,chromosome
ERR6938090,NODE_26_length_34111_cov_19.789515,aph(3'')-Ib,plasmid
ERR6938090,NODE_26_length_34111_cov_19.789515,aph(6)-Id,plasmid
ERR6938090,NODE_26_length_34111_cov_19.789515,dfrA45,plasmid
ERR6938090,NODE_26_length_34111_cov_19.789515,sul2,plasmid
ERR6938090,NODE_34_length_8108_cov_18.787239,blaNDM-1,chromosome
ERR6938090,NODE_34_length_8108_cov_18.787239,ble,chromosome
ERR6938090,NODE_37_length_7698_cov_17.243058,sul1,plasmid
ERR6938090,NODE_37_length_7698_cov_17.243058,qacEdelta1,plasmid
ERR6938090,NODE_37_length_7698_cov_17.243058,cmlA5,plasmid
ERR6938090,NODE_37_length_7698_cov_17.243058,arr-2,plasmid
ERR6938090,NODE_39_length_7636_cov_19.232321,mph(E),plasmid
ERR6938090,NODE_39_length_7636_cov_19.232321,msr(E),plasmid
ERR6938090,NODE_39_length_7636_cov_19.232321,armA,plasmid
ERR6938090,NODE_3_length_304402_cov_15.181323,blaADC-26,chromosome
ERR6938090,NODE_43_length_5259_cov_166.005039,aph(3')-VIa,plasmid
ERR6938090,NODE_46_length_2641_cov_52.179780,blaOXA-23,plasmid
ERR6938090,NODE_6_length_234370_cov_19.589655,fos,chromosome
ERR6938093,NODE_26_length_43804_cov_21.785585,ant(3'')-IIa,chromosome
ERR6938093,NODE_57_length_22992_cov_13.480103,blaOXA-65,plasmid
ERR6938093,NODE_7_length_102907_cov_16.005933,blaADC-32,chromosome
ERR6938093,NODE_26_length_43804_cov_21.785585,ant(3'')-IIa,chromosome
ERR6938093,NODE_57_length_22992_cov_13.480103,blaOXA-65,plasmid
ERR6938093,NODE_7_length_102907_cov_16.005933,blaADC-32,chromosome
ERR6938096,NODE_20_length_53019_cov_17.583333,blaADC-79,chromosome
ERR6938096,NODE_31_length_10760_cov_17.468718,sul2,plasmid
ERR6938096,NODE_31_length_10760_cov_17.468718,aph(6)-Id,plasmid
ERR6938096,NODE_31_length_10760_cov_17.468718,aph(3'')-Ib,plasmid
ERR6938096,NODE_33_length_8123_cov_22.296486,ble,chromosome
ERR6938096,NODE_33_length_8123_cov_22.296486,blaNDM-1,chromosome
ERR6938096,NODE_36_length_6177_cov_155.433531,ant(2'')-Ia,plasmid
ERR6938096,NODE_37_length_5739_cov_178.266844,aph(3')-VIa,plasmid
ERR6938096,NODE_5_length_238708_cov_13.526279,blaOXA-100,chromosome
ERR6938096,NODE_8_length_160338_cov_22.884810,ant(3'')-IIa,chromosome
ERR6938096,NODE_20_length_53019_cov_17.583333,blaADC-79,chromosome
ERR6938096,NODE_31_length_10760_cov_17.468718,sul2,plasmid
ERR6938096,NODE_31_length_10760_cov_17.468718,aph(6)-Id,plasmid
ERR6938096,NODE_31_length_10760_cov_17.468718,aph(3'')-Ib,plasmid
ERR6938096,NODE_33_length_8123_cov_22.296486,ble,chromosome
ERR6938096,NODE_33_length_8123_cov_22.296486,blaNDM-1,chromosome
ERR6938096,NODE_36_length_6177_cov_155.433531,ant(2'')-Ia,plasmid
ERR6938096,NODE_37_length_5739_cov_178.266844,aph(3')-VIa,plasmid
ERR6938096,NODE_5_length_238708_cov_13.526279,blaOXA-100,chromosome
ERR6938096,NODE_8_length_160338_cov_22.884810,ant(3'')-IIa,chromosome
ERR6938099,NODE_13_length_106465_cov_20.836771,tet(B),chromosome
ERR6938099,NODE_13_length_106465_cov_20.836771,aph(6)-Id,chromosome
ERR6938099,NODE_13_length_106465_cov_20.836771,aph(3'')-Ib,chromosome
ERR6938099,NODE_18_length_62655_cov_16.377406,dfrA1,chromosome
ERR6938099,NODE_18_length_62655_cov_16.377406,sat2,chromosome
ERR6938099,NODE_23_length_41999_cov_44.414153,aac(3)-IId,plasmid
ERR6938099,NODE_23_length_41999_cov_44.414153,floR,plasmid
ERR6938099,NODE_32_length_13443_cov_15.860761,blaOXA-66,plasmid
ERR6938099,NODE_36_length_7478_cov_16.907711,catA1,plasmid
ERR6938099,NODE_37_length_6830_cov_42.881593,blaNDM-1,plasmid
ERR6938099,NODE_37_length_6830_cov_42.881593,ble,plasmid
ERR6938099,NODE_40_length_4402_cov_18.883802,aac(3)-Ia,chromosome
ERR6938099,NODE_42_length_2791_cov_41.993685,mph(E),plasmid
ERR6938099,NODE_42_length_2791_cov_41.993685,msr(E),plasmid
ERR6938099,NODE_44_length_2456_cov_17.727620,sul1,plasmid
ERR6938099,NODE_44_length_2456_cov_17.727620,qacEdelta1,plasmid
ERR6938099,NODE_49_length_1624_cov_48.002623,aph(3')-Ia,plasmid
ERR6938099,NODE_4_length_265863_cov_17.324901,blaADC-25,chromosome
ERR6938099,NODE_54_length_1251_cov_17.599826,blaTEM-1,plasmid
ERR6938099,NODE_59_length_859_cov_49.502632,aadA1,chromosome
ERR6938099,NODE_9_length_146989_cov_21.369419,ant(3'')-IIa,chromosome
ERR6938099,NODE_13_length_106465_cov_20.836771,tet(B),chromosome
ERR6938099,NODE_13_length_106465_cov_20.836771,aph(6)-Id,chromosome
ERR6938099,NODE_13_length_106465_cov_20.836771,aph(3'')-Ib,chromosome
ERR6938099,NODE_18_length_62655_cov_16.377406,dfrA1,chromosome
ERR6938099,NODE_18_length_62655_cov_16.377406,sat2,chromosome
ERR6938099,NODE_23_length_41999_cov_44.414153,aac(3)-IId,plasmid
ERR6938099,NODE_23_length_41999_cov_44.414153,floR,plasmid
ERR6938099,NODE_32_length_13443_cov_15.860761,blaOXA-66,plasmid
ERR6938099,NODE_36_length_7478_cov_16.907711,catA1,plasmid
ERR6938099,NODE_37_length_6830_cov_42.881593,blaNDM-1,plasmid
ERR6938099,NODE_37_length_6830_cov_42.881593,ble,plasmid
ERR6938099,NODE_40_length_4402_cov_18.883802,aac(3)-Ia,chromosome
ERR6938099,NODE_42_length_2791_cov_41.993685,mph(E),plasmid
ERR6938099,NODE_42_length_2791_cov_41.993685,msr(E),plasmid
ERR6938099,NODE_44_length_2456_cov_17.727620,sul1,plasmid
ERR6938099,NODE_44_length_2456_cov_17.727620,qacEdelta1,plasmid
ERR6938099,NODE_49_length_1624_cov_48.002623,aph(3')-Ia,plasmid
ERR6938099,NODE_4_length_265863_cov_17.324901,blaADC-25,chromosome
ERR6938099,NODE_54_length_1251_cov_17.599826,blaTEM-1,plasmid
ERR6938099,NODE_59_length_859_cov_49.502632,aadA1,chromosome
ERR6938099,NODE_9_length_146989_cov_21.369419,ant(3'')-IIa,chromosome
ERR6938111,NODE_17_length_85396_cov_20.038724,ant(3'')-IIa,chromosome
ERR6938111,NODE_1_length_436986_cov_14.160879,blaOXA-69,chromosome
ERR6938111,NODE_26_length_40666_cov_16.641383,blaADC-78,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,sul1,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,aac(3)-Ia,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,aadA1,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,qacEdelta1,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,sul1,chromosome
ERR6938111,NODE_44_length_2639_cov_13.052362,blaOXA-23,plasmid
ERR6938111,NODE_49_length_1095_cov_20.259036,aph(3')-VIa,plasmid
ERR6938111,NODE_17_length_85396_cov_20.038724,ant(3'')-IIa,chromosome
ERR6938111,NODE_1_length_436986_cov_14.160879,blaOXA-69,chromosome
ERR6938111,NODE_26_length_40666_cov_16.641383,blaADC-78,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,sul1,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,aac(3)-Ia,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,aadA1,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,qacEdelta1,chromosome
ERR6938111,NODE_31_length_15168_cov_23.472161,sul1,chromosome
ERR6938111,NODE_44_length_2639_cov_13.052362,blaOXA-23,plasmid
ERR6938111,NODE_49_length_1095_cov_20.259036,aph(3')-VIa,plasmid
ERR6938114,NODE_11_length_180492_cov_11.648063,blaOXA-104,chromosome
ERR6938114,NODE_18_length_87394_cov_18.931153,ant(3'')-IIa,chromosome
ERR6938114,NODE_26_length_34111_cov_18.898859,aph(3'')-Ib,plasmid
ERR6938114,NODE_26_length_34111_cov_18.898859,aph(6)-Id,plasmid
ERR6938114,NODE_26_length_34111_cov_18.898859,dfrA45,plasmid
ERR6938114,NODE_26_length_34111_cov_18.898859,sul2,plasmid
ERR6938114,NODE_34_length_8108_cov_18.010114,blaNDM-1,chromosome
ERR6938114,NODE_34_length_8108_cov_18.010114,ble,chromosome
ERR6938114,NODE_37_length_7698_cov_16.599816,sul1,plasmid
ERR6938114,NODE_37_length_7698_cov_16.599816,qacEdelta1,plasmid
ERR6938114,NODE_37_length_7698_cov_16.599816,cmlA5,plasmid
ERR6938114,NODE_37_length_7698_cov_16.599816,arr-2,plasmid
ERR6938114,NODE_39_length_7636_cov_17.432002,armA,plasmid
ERR6938114,NODE_39_length_7636_cov_17.432002,msr(E),plasmid
ERR6938114,NODE_39_length_7636_cov_17.432002,mph(E),plasmid
ERR6938114,NODE_3_length_304402_cov_14.237835,blaADC-26,chromosome
ERR6938114,NODE_43_length_5259_cov_163.861240,aph(3')-VIa,plasmid
ERR6938114,NODE_46_length_2641_cov_48.125885,blaOXA-23,plasmid
ERR6938114,NODE_6_length_234370_cov_18.670480,fos,chromosome
ERR6938114,NODE_11_length_180492_cov_11.648063,blaOXA-104,chromosome
ERR6938114,NODE_18_length_87394_cov_18.931153,ant(3'')-IIa,chromosome
ERR6938114,NODE_26_length_34111_cov_18.898859,aph(3'')-Ib,plasmid
ERR6938114,NODE_26_length_34111_cov_18.898859,aph(6)-Id,plasmid
